path,resource count,relation count,codebase resources not deployed,codebase resources requires review,discovered packages total,codebase relations dwarf compiled paths,codebase relations dwarf included paths,codebase resources discrepancies total,dwarf compiled paths not mapped total,dwarf included paths not mapped total,from download url,to download url
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/conmon-debugsource-2.1.10-1.fc40.x86_64/d2d-details.json,50,96,,2,1,32,64,2,2,166,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/conmon-debugsource-2.1.10-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/conmon-debuginfo-2.1.10-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cave9-debugsource-0.4.1-10.fc40.x86_64/d2d-details.json,33,18,,1,2,2,16,1,2,34,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cave9-debugsource-0.4.1-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cave9-debuginfo-0.4.1-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/clamz-debugsource-0.5-29.fc40.x86_64/d2d-details.json,20,6,,1,2,,6,1,2,29,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clamz-debugsource-0.5-29.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clamz-debuginfo-0.5-29.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cksfv-debugsource-1.3.15-10.fc40.x86_64/d2d-details.json,21,6,,1,1,,6,1,2,30,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cksfv-debugsource-1.3.15-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cksfv-debuginfo-1.3.15-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cocot-debugsource-20080315-30.fc40.x86_64/d2d-details.json,30,16,,1,0,5,11,1,2,37,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cocot-debugsource-20080315-30.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cocot-debuginfo-20080315-30.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/clutter-gtk-debugsource-1.8.4-18.fc40.x86_64/d2d-details.json,27,12,,1,1,,12,1,2,94,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clutter-gtk-debugsource-1.8.4-18.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clutter-gtk-debuginfo-1.8.4-18.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/co2mon-debugsource-2.1.1-15.20221013gitf47ec3d.fc40.x86_64/d2d-details.json,30,4,,3,1,,4,3,2,41,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/co2mon-debugsource-2.1.1-15.20221013gitf47ec3d.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/co2mon-debuginfo-2.1.1-15.20221013gitf47ec3d.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cbrpager-debugsource-0.9.22-31.fc40.x86_64/d2d-details.json,27,12,,1,2,2,10,1,2,123,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cbrpager-debugsource-0.9.22-31.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cbrpager-debuginfo-0.9.22-31.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/coin-or-Bcps-debugsource-0.95.1-1.fc40.x86_64/d2d-details.json,34,19,,1,1,3,16,1,2,109,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/coin-or-Bcps-debugsource-0.95.1-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/coin-or-Bcps-debuginfo-0.95.1-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/cdk-debugsource-5.0.20230201-7.fc40.x86_64/d2d-details.json,101,86,,1,1,11,75,1,2,31,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cdk-debugsource-5.0.20230201-7.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/cdk-debuginfo-5.0.20230201-7.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/clibs-list-debugsource-0.4.1-8.fc40.x86_64/d2d-details.json,19,7,,1,0,3,4,1,2,1,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clibs-list-debugsource-0.4.1-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/clibs-list-debuginfo-0.4.1-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/c/compsize-debugsource-1.5-8.fc40.x86_64/d2d-details.json,18,4,,1,3,,4,1,2,32,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/compsize-debugsource-1.5-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/c/compsize-debuginfo-1.5-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fim-debugsource-0.6~rc0-4.fc40.x86_64/d2d-details.json,101,86,,1,3,3,83,1,2,243,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fim-debugsource-0.6~rc0-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fim-debuginfo-0.6~rc0-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fntsample-debugsource-5.3-17.fc40.x86_64/d2d-details.json,19,4,,1,1,1,3,1,2,50,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fntsample-debugsource-5.3-17.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fntsample-debuginfo-5.3-17.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fcft-debugsource-3.1.8-1.fc40.x86_64/d2d-details.json,32,13,,1,1,2,11,1,2,47,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fcft-debugsource-3.1.8-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fcft-debuginfo-3.1.8-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/frozen-bubble-debugsource-2.2.1-0.45.beta1.fc40.x86_64/d2d-details.json,37,3,9,2,1,1,2,2,2,80,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/frozen-bubble-debugsource-2.2.1-0.45.beta1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/frozen-bubble-debuginfo-2.2.1-0.45.beta1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/flowcanvas-debugsource-0.7.1-43.fc40.x86_64/d2d-details.json,31,14,,1,1,,14,1,2,267,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/flowcanvas-debugsource-0.7.1-43.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/flowcanvas-debuginfo-0.7.1-43.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/florist-debugsource-22.0.0-8.fc40.x86_64/d2d-details.json,135,116,,1,2,57,59,1,2,55,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/florist-debugsource-22.0.0-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/florist-debuginfo-22.0.0-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fcitx5-gtk-debugsource-5.1.2-1.fc40.x86_64/d2d-details.json,63,8,35,2,2,,8,2,2,178,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fcitx5-gtk-debugsource-5.1.2-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fcitx5-gtk-debuginfo-5.1.2-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/f/fielding-debugsource-0.1~20231028.022709.1912c80-1.fc40.x86_64/d2d-details.json,41,19,,1,2,1,18,1,2,264,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fielding-debugsource-0.1~20231028.022709.1912c80-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/f/fielding-debuginfo-0.1~20231028.022709.1912c80-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/9/9wm-debugsource-1.4.2-1.fc40.x86_64/d2d-details.json,24,10,,1,0,1,9,1,2,26,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/9/9wm-debugsource-1.4.2-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/9/9wm-debuginfo-1.4.2-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/earlyoom-debugsource-1.7-6.fc40.x86_64/d2d-details.json,23,9,,1,1,1,8,1,2,34,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/earlyoom-debugsource-1.7-6.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/earlyoom-debuginfo-1.7-6.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/erlang-esdl-debugsource-1.3.1-30.fc40.x86_64/d2d-details.json,33,23,,1,1,9,14,1,2,32,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/erlang-esdl-debugsource-1.3.1-30.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/erlang-esdl-debuginfo-1.3.1-30.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/etherape-debugsource-0.9.20-8.fc40.x86_64/d2d-details.json,81,81,,1,1,19,62,1,2,149,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/etherape-debugsource-0.9.20-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/etherape-debuginfo-0.9.20-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/editline-debugsource-1.17.1-10.fc40.x86_64/d2d-details.json,22,6,,1,1,,6,1,2,27,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/editline-debugsource-1.17.1-10.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/editline-debuginfo-1.17.1-10.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/exif-debugsource-0.6.22-9.fc40.x86_64/d2d-details.json,27,12,,1,1,3,9,1,2,37,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/exif-debugsource-0.6.22-9.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/exif-debuginfo-0.6.22-9.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/e16-keyedit-debugsource-0.8-17.fc40.x86_64/d2d-details.json,18,4,,1,0,1,3,1,2,98,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/e16-keyedit-debugsource-0.8-17.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/e16-keyedit-debuginfo-0.8-17.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/ephemeral-debugsource-7.1.0-6.fc39.x86_64/d2d-details.json,63,55,,1,3,19,36,1,2,160,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/ephemeral-debugsource-7.1.0-6.fc39.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/ephemeral-debuginfo-7.1.0-6.fc39.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/eegview-debugsource-1.1-7.fc40.x86_64/d2d-details.json,19,3,,1,1,,3,1,2,37,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/eegview-debugsource-1.1-7.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/eegview-debuginfo-1.1-7.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/e/extremetuxracer-debugsource-0.8.2-8.fc40.x86_64/d2d-details.json,112,97,,1,1,,97,1,2,193,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/extremetuxracer-debugsource-0.8.2-8.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/e/extremetuxracer-debuginfo-0.8.2-8.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/boxes-debugsource-2.3.0-1.fc40.x86_64/d2d-details.json,55,38,1,1,4,1,37,1,2,33,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/boxes-debugsource-2.3.0-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/boxes-debuginfo-2.3.0-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bcg729-debugsource-1.1.1-9.fc40.x86_64/d2d-details.json,73,54,,1,1,12,42,1,2,7,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bcg729-debugsource-1.1.1-9.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bcg729-debuginfo-1.1.1-9.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/blosc-debugsource-1.21.5-4.fc40.x86_64/d2d-details.json,42,19,2,2,2,1,18,2,2,34,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blosc-debugsource-1.21.5-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/blosc-debuginfo-1.21.5-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/biblesync-debugsource-2.1.0-11.fc40.x86_64/d2d-details.json,19,2,,1,1,,2,1,2,80,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/biblesync-debugsource-2.1.0-11.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/biblesync-debuginfo-2.1.0-11.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bsp-debugsource-5.2-36.fc40.x86_64/d2d-details.json,23,9,,1,0,1,8,1,2,17,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bsp-debugsource-5.2-36.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bsp-debuginfo-5.2-36.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/berry-debugsource-1.0.0-21.fc40.x86_64/d2d-details.json,144,126,,1,4,10,116,1,2,323,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/berry-debugsource-1.0.0-21.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/berry-debuginfo-1.0.0-21.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bgpq4-debugsource-1.12-1.fc40.x86_64/d2d-details.json,24,10,,1,1,2,8,1,2,38,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bgpq4-debugsource-1.12-1.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bgpq4-debuginfo-1.12-1.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bitlbee-steam-debugsource-1.4.2-18.fc40.x86_64/d2d-details.json,31,15,,1,1,1,14,1,2,45,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bitlbee-steam-debugsource-1.4.2-18.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bitlbee-steam-debuginfo-1.4.2-18.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bdsync-debugsource-0.11.2-11.fc40.x86_64/d2d-details.json,16,2,,1,0,1,1,1,2,39,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bdsync-debugsource-0.11.2-11.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bdsync-debuginfo-0.11.2-11.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/boinc-tui-debugsource-2.7.0-2.fc39.x86_64/d2d-details.json,85,104,,1,1,34,70,1,2,151,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/boinc-tui-debugsource-2.7.0-2.fc39.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/boinc-tui-debuginfo-2.7.0-2.fc39.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bubblemon-debugsource-1.46-36.fc40.x86_64/d2d-details.json,24,9,,1,2,,9,1,2,25,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bubblemon-debugsource-1.46-36.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bubblemon-debuginfo-1.46-36.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bmake-debugsource-20230711-4.fc40.x86_64/d2d-details.json,48,34,,1,4,4,30,1,2,53,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bmake-debugsource-20230711-4.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bmake-debuginfo-20230711-4.fc40.x86_64.rpm#to
data/archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/b/bluez-hcidump-debugsource-2.5-25.fc40.x86_64/d2d-details.json,52,62,,1,2,27,35,1,2,44,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bluez-hcidump-debugsource-2.5-25.fc40.x86_64.rpm#from,https://archive.fedoraproject.org/pub/fedora/linux/releases/40/Everything/x86_64/debug/tree/Packages/b/bluez-hcidump-debuginfo-2.5-25.fc40.x86_64.rpm#to
